ln_income,mother_edu,caste_religion_group,elec,dist_school_km,poor,collect_fw,piped_water,math_ok,study_min_wk
10.771344056887887,3,3,0,1,0,1,1,0,3000
12.143963171866663,1,3,0,1,0,1,1,1,2220
10.016860879703811,1,3,1,1,1,0,1,0,2220
9.88078171500049,1,2,0,1,0,0,1,1,2040
9.88078171500049,1,2,0,1,0,0,1,1,2040
10.384709273043539,1,3,0,1,0,1,1,0,2040
10.503998475174141,1,3,0,1,1,0,1,1,2220
9.685393729854024,5,3,1,2,0,1,1,0,1980
9.863498544319764,1,2,1,2,0,0,1,1,2580
11.390656130909488,3,3,0,1,1,0,1,0,2040
11.390656130909488,3,3,0,1,1,0,1,0,2400
10.747229096720554,1,2,1,1,0,0,1,0,2040
10.747229096720554,1,2,1,1,0,0,1,0,2160
10.133646438744243,1,2,0,1,1,1,1,0,2220
10.133646438744243,1,2,0,1,1,1,1,0,2220
11.512435344880998,1,2,1,1,0,0,1,0,2580
10.403990075979044,4,3,1,1,1,0,1,1,2040
10.927035001141991,3,2,0,2,1,0,1,0,2400
11.829493783451232,1,2,0,2,0,0,1,0,0
10.740756721857226,3,3,0,1,0,1,1,0,2220
10.069256195989015,1,3,0,2,0,0,1,0,2220
9.081483749851179,5,3,0,1,0,0,1,1,2580
11.0694624957204,1,3,0,1,0,0,1,0,1860
11.150534214035387,1,3,0,2,0,0,1,0,2520
11.250924134634177,3,2,0,1,1,1,1,1,3000
11.360834329491423,1,2,0,2,0,1,1,1,2580
10.765554384199836,3,1,0,1,0,0,1,1,2880
10.349806654652559,1,2,0,1,0,0,1,1,2580
10.349806654652559,1,2,0,1,0,0,1,0,2580
10.349806654652559,1,2,0,1,0,0,1,1,2220
10.824586705402588,1,3,1,1,0,0,1,1,2580
10.547995807489514,1,3,1,1,1,0,1,1,2580
11.06665398721974,5,3,0,1,0,0,1,1,2580
11.580593459194764,3,3,0,1,0,0,1,1,2220
11.580593459194764,3,3,0,1,0,0,1,0,2220
10.403990075979044,1,3,1,1,0,0,1,0,1980
11.358176272736815,3,2,1,1,0,0,1,1,2580
9.214431989879436,1,3,1,1,0,0,1,0,360
9.214431989879436,1,3,1,1,0,0,1,0,360
9.163353580751846,3,1,0,1,0,1,1,1,1980
6.878326468291325,3,2,0,2,1,1,1,1,2580
11.237185138527495,5,2,1,2,0,0,1,1,1500
11.237185138527495,5,2,1,2,0,0,1,0,1680
10.301122081529105,1,3,0,1,0,0,1,0,1620
9.557540571952371,1,2,0,1,1,0,1,0,2220
9.557540571952371,1,2,0,1,1,0,1,0,2580
10.757094043032893,1,2,0,1,0,0,1,0,2280
10.757094043032893,1,2,0,1,0,0,1,0,2280
11.865067149196319,3,1,0,10,0,0,1,1,3000
11.865067149196319,3,1,0,2,0,0,1,1,3000
10.82865873621622,1,3,1,1,0,1,1,1,3060
11.046770420412676,3,4,1,1,1,0,1,1,2580
10.97765344829931,3,3,0,2,0,0,1,0,3420
10.97765344829931,3,3,0,2,0,0,1,0,3420
11.073660524150764,5,3,0,1,0,0,1,1,2580
11.073660524150764,5,3,0,3,0,0,1,1,2580
10.295901192899562,3,3,0,1,0,1,1,0,2580
11.035873051311158,3,3,0,1,0,1,1,1,3120
11.035873051311158,3,3,0,1,0,1,1,0,3120
8.79497643168877,3,3,0,1,1,0,1,0,2580
9.84802769533176,1,3,0,1,1,0,1,0,3420
9.84802769533176,1,3,0,1,1,0,1,0,2580
9.666561963748133,1,3,0,1,0,0,1,0,2940
9.829625703937673,1,3,0,1,1,1,1,0,2160
9.829625703937673,1,3,0,1,1,1,1,0,2580
11.40099899609809,3,1,0,2,0,1,1,1,2880
9.147507062804614,1,2,1,1,1,0,1,0,2880
9.147507062804614,1,2,1,1,1,0,1,0,2880
10.539032102959615,1,2,0,1,0,0,1,1,2400
11.518022453228072,1,2,1,1,1,0,1,1,2340
8.952346543226227,3,2,0,1,0,1,1,0,2340
11.485564545613576,4,1,0,1,0,0,1,1,2160
10.795096171764786,3,1,0,1,1,0,1,1,2220
10.795096171764786,3,1,0,1,1,0,1,1,2220
10.577808628846025,1,3,1,1,0,0,1,0,2520
10.616584408403694,5,1,0,1,0,1,1,0,2520
10.154246270883311,3,1,1,1,0,1,1,0,2220
10.729875458480967,1,3,0,2,0,1,1,0,2160
10.74507628970625,1,2,1,1,1,1,1,1,2700
10.74507628970625,1,2,1,1,1,1,1,0,2160
10.691740346523579,1,3,1,1,0,1,1,0,2100
9.968853855967382,1,3,0,2,0,1,1,0,2280
11.55838628349022,3,1,0,3,0,0,0,1,2820
10.106469212026385,4,5,0,1,1,0,0,1,2520
10.106469212026385,4,5,0,1,1,0,0,0,2520
11.765247163561801,3,2,0,2,0,1,1,1,3360
10.7706090484022,3,5,1,1,0,0,1,0,2340
11.551963469125544,3,5,0,1,0,0,1,0,2220
10.809344036488135,3,5,1,1,0,0,1,0,2640
11.485050544204174,1,2,0,3,0,1,1,1,2520
9.955652966516807,3,2,0,2,0,1,1,1,2520
9.179984251961283,3,3,1,1,1,0,1,0,2520
8.717845704894916,1,3,1,1,0,1,1,0,2640
10.578776214794761,1,2,1,4,0,1,1,0,720
9.344521553442203,1,3,1,4,1,0,1,0,2520
9.344521553442203,1,3,1,1,1,0,1,0,2460
9.642187721358466,3,2,1,3,0,1,1,0,2520
11.159046608333497,1,2,0,1,0,0,1,1,2220
10.650791424048029,1,2,0,1,0,1,1,1,2400
11.360950749348124,3,2,0,1,0,1,1,1,2640
10.428245666832275,1,3,0,1,1,1,1,0,2520
10.428245666832275,1,3,0,1,1,1,1,0,2520
10.415442538332677,3,3,0,1,1,1,1,1,2580
10.421566805013427,1,3,0,1,0,0,1,0,2580
9.809231816610408,1,1,0,1,0,0,1,1,2640
11.352909283337558,3,2,0,1,0,1,1,1,2580
11.6617850286409,1,3,0,1,0,0,1,0,2580
10.02042578700401,3,1,1,1,1,0,1,0,2580
10.02042578700401,3,1,1,1,1,0,1,0,2220
9.651880224221337,1,3,0,1,0,0,1,1,2520
10.351405324899678,1,3,0,1,1,1,1,0,2520
10.91000282698325,3,2,1,1,0,1,1,1,2580
10.91000282698325,3,2,1,1,0,1,1,1,2580
12.131085055857136,5,2,0,1,0,1,1,1,3360
11.017004873924424,1,2,1,1,0,0,1,0,2580
11.017004873924424,1,2,1,1,0,0,1,0,2580
10.396994062531652,1,2,0,1,0,0,1,0,1440
10.734242182303689,1,2,1,1,0,1,1,0,1860
10.883560269446571,1,2,1,1,0,0,1,0,1920
10.970626373827352,1,2,1,1,0,1,1,0,1500
10.955724259582695,1,2,1,1,0,0,1,0,2040
10.849162314098441,1,2,1,1,0,0,1,0,2220
10.871060578737334,1,2,1,1,0,0,1,0,2220
10.75579427616868,1,4,0,1,0,0,1,0,1860
11.244405291716395,1,4,0,1,0,0,1,1,2220
11.244405291716395,1,4,0,1,0,0,1,0,2220
11.244405291716395,1,4,0,1,0,0,1,0,2220
11.459324246215024,1,2,1,1,0,1,1,0,2940
10.940064850284704,1,2,1,1,0,0,1,0,180
10.956073354557526,1,2,1,1,0,0,1,0,1800
10.256992477269039,1,2,1,1,1,0,1,0,1980
10.60735209643727,3,2,1,1,0,0,1,0,1980
11.690075338300055,3,2,0,1,0,0,1,0,2160
11.690075338300055,3,2,0,1,0,0,1,0,2520
9.974924102473977,1,2,1,1,0,0,1,1,2280
11.949766493586626,1,2,1,1,0,0,1,0,2040
10.584966928228392,1,2,1,1,0,1,1,0,1860
10.90468912348068,1,2,1,1,1,0,1,0,2580
10.591396035047872,1,2,1,1,0,0,1,0,2160
10.591396035047872,1,2,1,1,0,0,1,1,2160
10.596659732783579,3,2,1,2,0,0,1,1,2580
10.589131655274922,1,3,1,1,0,1,1,0,2580
10.682835364853922,3,2,0,1,0,0,1,1,2580
11.660146475719875,1,1,1,1,0,1,1,0,2160
11.410903813540878,1,2,0,1,0,0,1,0,2160
10.604131561522696,1,5,1,1,0,0,1,0,2160
11.022931350784171,1,2,0,1,1,0,1,0,2580
11.022931350784171,1,2,0,1,1,0,1,0,2580
10.043292972227004,1,5,1,1,1,0,1,0,2580
11.179925194094393,3,2,1,1,1,1,1,1,2520
11.626263078808801,1,2,0,1,0,0,1,0,2580
11.626263078808801,1,2,0,1,0,0,1,0,2580
10.568775236216993,1,3,0,1,0,0,1,1,2580
10.801023507926635,1,3,0,1,0,0,1,0,2580
12.801334082366724,1,1,0,1,0,0,1,0,360
11.462431850753243,1,2,1,1,1,1,1,0,2580
10.667349454681297,1,2,1,1,0,1,1,0,2160
10.357457069703907,1,2,1,1,0,0,1,0,2160
11.250924134634177,1,2,1,4,0,1,1,0,2940
10.2527702409553,1,2,1,1,0,1,1,1,2520
10.563620718477313,1,5,1,1,0,0,1,0,2520
10.563620718477313,1,5,1,1,0,0,1,0,2940
9.374073563958785,1,2,1,1,0,0,1,0,2580
11.349594441107186,1,2,1,1,0,0,1,1,2580
11.349594441107186,1,2,1,1,0,0,1,1,2220
10.545367754151743,1,2,1,2,0,0,1,0,2580
10.4994628213438,1,2,1,1,0,1,1,0,2940
11.046690724532112,1,2,1,1,1,0,1,0,2940
10.288783966353765,1,3,0,1,0,0,1,0,2580
10.288783966353765,1,3,0,1,0,0,1,0,2580
10.65492722584759,1,3,0,1,0,0,1,1,2580
10.65492722584759,1,3,0,1,0,0,1,1,1860
10.025749432069084,1,3,1,1,0,0,1,0,2940
11.079076314320059,3,1,0,1,0,1,1,1,2580
10.431494724510879,3,2,0,1,0,1,1,1,1620
10.113991560303875,1,2,1,1,1,0,1,0,2580
10.113991560303875,1,2,1,1,1,0,1,1,2580
10.553100731072345,1,2,1,1,1,1,1,0,1560
11.43281025466844,1,2,0,1,0,0,1,0,2940
9.278092474027002,5,1,0,1,0,0,1,1,2580
11.757368561854895,3,1,0,1,0,0,1,1,2640
11.757368561854895,3,1,0,1,0,0,1,0,3000
9.864798697921016,1,2,1,1,1,1,1,0,2040
9.864798697921016,1,2,1,1,1,1,1,0,1980
9.031333316150057,1,3,0,1,0,0,1,0,2580
10.328134180060221,1,3,0,1,0,0,1,0,2580
11.26271899410633,3,3,0,1,1,0,1,0,2580
10.460557244776187,1,3,0,1,0,0,1,0,1860
10.460557244776187,1,3,0,1,0,0,1,0,2220
11.171856680390034,4,3,0,1,0,1,1,1,3000
10.952226590708511,1,3,1,1,0,1,1,0,0
11.347354824913376,1,5,0,1,1,0,1,0,2580
10.319265961919356,3,5,1,1,1,0,1,0,2340
10.540090836284206,1,5,1,1,0,0,1,1,1980
11.002949480158815,2,5,0,1,1,1,1,0,2340
10.50783084142058,1,5,1,1,0,1,1,0,2580
10.50783084142058,1,5,1,1,0,1,1,1,2580
10.92415631759022,1,5,1,1,0,0,1,1,2580
11.291043617373028,1,5,1,1,1,1,1,0,2220
11.291043617373028,1,5,1,1,1,1,1,0,2220
10.84429527182336,1,2,0,2,0,0,1,0,2220
10.742486788680049,1,2,0,1,0,1,1,0,2340
10.742486788680049,1,2,0,1,0,1,1,0,2340
12.834123816251262,3,2,0,1,0,0,1,1,1260
10.261196961231647,1,2,0,1,0,0,1,0,1800
12.180708682634608,1,2,0,1,0,1,1,1,3420
10.186445986151496,1,3,0,1,1,0,0,0,2940
10.186445986151496,1,3,0,1,1,0,0,0,1680
12.535739636044429,3,1,0,1,0,1,1,0,2580
11.878012924266404,5,1,0,1,0,0,1,0,2940
12.610540589969192,5,1,0,3,0,1,1,1,4320
12.610540589969192,5,1,0,3,0,1,1,1,3060
12.888969975385358,3,1,0,1,0,0,1,1,2580
11.82256225906572,1,1,0,1,1,1,0,0,2580
11.82256225906572,1,1,0,1,1,1,0,1,2580
11.82256225906572,1,1,0,1,1,1,0,1,3000
11.82256225906572,1,1,0,1,1,1,0,0,2580
12.919181754422706,5,1,0,1,0,1,0,1,2220
10.778977123006351,3,1,0,1,0,0,1,1,2220
12.778466445824812,3,1,0,1,0,0,0,1,2580
11.957617696467539,5,1,0,1,0,0,0,1,2580
11.957617696467539,5,1,0,1,0,0,0,1,2580
11.511934974596555,5,1,0,4,0,0,0,1,1800
