ln_income,mother_edu,caste_religion_group,elec,dist_school_km,poor,collect_fw,study_min_wk,math_ok
10.558958826115072,1,5,0,1,1,0,2340,0
10.992907722835325,1,3,1,1,0,1,2580,1
9.76428295481558,1,5,1,1,0,0,2160,1
10.548782878576423,3,3,1,1,1,0,2460,0
11.223922520551032,1,5,0,3,0,1,2580,0
7.926963544862979,4,3,1,1,1,1,2760,0
11.539577132967588,1,2,1,1,0,0,2520,0
10.5815464756746,1,2,1,2,0,0,3240,1
11.785399986572829,1,2,1,1,0,0,2580,1
10.927214644012448,1,3,1,1,1,1,2880,1
11.0674349200055,1,5,0,2,0,0,2520,0
10.484053768176494,1,5,0,1,0,0,2520,0
11.390656130909488,3,3,0,1,1,0,2040,0
11.277215789596893,1,2,0,1,0,0,3060,0
12.180708682634608,1,2,0,1,0,1,3420,1
10.727684925086583,1,2,1,1,1,1,2100,1
10.238744765600796,1,3,1,1,1,0,2160,0
10.24356044187724,1,3,1,1,1,1,2580,1
11.52555537087025,2,2,0,1,0,0,2580,0
11.462431850753244,1,2,1,1,1,1,2580,0
11.382372489597046,1,2,0,3,0,1,2640,0
10.927035001141991,3,2,0,2,1,0,2400,0
10.34980665465256,1,2,0,1,0,0,2580,0
10.984292222554274,1,5,0,1,0,0,2580,0
9.84961197956681,4,2,0,1,0,1,2160,1
11.309719335788534,2,2,0,1,0,1,2880,1
12.413984785601857,2,1,0,1,0,1,2580,0
12.242949267292833,1,2,1,1,0,0,2400,0
10.608588007213532,1,2,0,1,1,0,2520,0
11.51113386100588,3,2,0,1,0,0,3600,1
11.445727410406752,3,5,0,1,1,0,2280,0
11.244405291716395,1,4,0,1,0,0,2220,0
10.541280572963997,1,3,0,1,0,0,2160,0
11.57722333215296,3,2,0,3,0,1,2760,1
11.004779580825998,2,3,1,1,0,0,2340,0
10.33854382482173,1,2,0,1,0,0,2520,0
11.487464056932357,1,2,1,1,0,1,3000,0
10.74604562643277,1,3,1,1,1,0,2220,0
10.14843173380919,1,5,0,1,0,1,2580,0
11.69521368787528,1,5,1,1,1,1,2580,0
9.770013301136158,1,3,1,1,1,0,1980,0
11.757368561854896,3,1,0,1,0,0,3000,0
8.833608482690892,3,3,0,1,0,0,2400,0
10.393630762106916,1,1,0,1,0,0,2160,0
11.025344251183697,2,2,1,1,1,1,2640,1
10.718210566991154,1,2,0,1,1,1,2520,0
11.194935376352896,1,2,1,1,1,0,2460,0
11.416447603691164,1,3,1,1,1,0,2400,0
9.685393729854024,5,3,1,2,0,1,1980,0
9.88078171500049,1,2,0,1,0,0,2040,1
11.159046608333496,1,2,0,1,0,0,2220,1
9.96274653641105,1,5,1,1,0,0,2580,0
11.486591756518374,3,5,0,3,0,0,1800,1
11.24381650610239,3,1,0,3,0,1,2160,1
11.813333715015636,1,5,1,2,0,0,2400,0
9.05963375455148,3,3,1,3,0,1,2100,0
11.06665398721974,2,1,0,1,0,0,2520,0
8.357259153499912,1,3,0,1,0,0,2340,0
10.482373613207027,1,3,1,1,0,0,2220,0
10.5200506209133,1,2,1,1,1,1,2460,0
12.834123816251262,3,2,0,1,0,0,1260,1
9.878989920935728,1,2,0,1,0,0,2160,1
11.984808576881369,3,1,0,1,0,1,2280,1
10.949770923024142,5,1,0,3,0,1,3000,0
11.6262630788088,1,2,0,1,0,0,2580,0
10.106469212026385,4,5,0,1,1,0,2520,0
10.60214452626967,1,5,0,1,0,1,1800,0
11.782578486409182,3,2,0,1,0,0,2220,0
12.85962364245662,4,2,0,1,0,0,3000,1
11.42563404877328,1,2,1,2,0,1,2520,1
12.549559507752743,1,5,0,3,0,1,2160,0
10.92415631759022,1,5,1,1,0,0,2580,1
11.56519528240391,1,2,1,1,0,1,2580,0
11.316922746420394,1,5,1,1,0,0,2520,1
10.547995807489514,1,3,1,1,1,0,2580,1
11.412784636346563,1,3,1,1,1,0,2520,1
10.50865015542752,1,2,1,1,0,1,2040,0
10.471666571132038,1,2,0,3,0,0,1860,1
10.78116218843919,1,1,0,1,0,0,2520,0
10.757392111974188,1,4,0,4,1,0,2520,0
10.881080323786447,4,1,0,1,0,0,2220,1
11.68940499028055,1,5,0,1,0,1,2580,0
10.80529389020931,1,5,0,1,0,1,2040,0
10.86839700531273,1,5,1,1,0,0,2520,0
11.062896997155413,3,2,1,2,0,1,2160,0
