source_n,target_n,assignment,slice,level,pehe_tl,pehe_tl,npehe_tl,npehe_tl,bias_tl,bias_tl,pehe_target,pehe_target,npehe_target,npehe_target,bias_target,bias_target,pehe_source,pehe_source,npehe_source,npehe_source,bias_source,bias_source,cita,cita,true_ite_sd,true_ite_sd
,,,,,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem
1000,100,randomized,covshift,0.5,1.3234179496304372,0.038700196412793174,0.22851358988336698,0.005257144819886324,0.08688995080742562,0.02571498702269337,3.326985812791891,0.7010182998864061,0.5486663485483629,0.09887531316559428,0.04414871501478876,0.07717118686738327,1.9542342712235843,0.06346167176472456,0.33087225759509953,0.005205435688057298,-0.5004326228543787,0.014227226519403443,0.3804792463646656,0.005775045957163855,2.4005733846302504,0.0263937076925372
1000,100,randomized,covshift,0.75,1.9299209559881896,0.06533332567079193,0.21406548503223302,0.004845640817729998,0.058725301724269485,0.03089323167623914,4.978487169559891,1.2460127583073617,0.5784440941071225,0.14557307486281804,0.012760114174678417,0.10877882707433313,4.227815774564706,0.11595464393976584,0.4687965509886339,0.005891851650633907,-1.0175505142394756,0.017156550793289795,0.46770394923912656,0.004427629785216791,2.9743968302705177,0.02895598597240538
1000,100,randomized,covshift,1.0,3.071248405344473,0.13125663653104713,0.23123312096527812,0.00613755788146401,-0.12887610354021878,0.030878116799494083,6.555291923248169,1.8935885461972646,0.5116880300966136,0.15535236863030485,0.01682133040829811,0.13594301863005007,8.688960120781873,0.24410937678280759,0.6623953149970201,0.006648632536226544,-1.7156940261323819,0.024326463627908385,0.5188946099193688,0.003443708109826679,3.583081364114837,0.03904125760110974
1000,100,randomized,effect,0.0,0.7421187814744326,0.016494600239598707,0.3126321706526987,0.0077315748156027014,-0.009458483650553833,0.02190655989818515,2.140881898895328,0.1104936458700871,0.8940636242742049,0.04139095467432202,0.018084750280510774,0.04403042741399234,0.7197797815654096,0.016055520434645816,0.3042830283864324,0.008141377214044463,0.008403591320645195,0.008613117086136764,0.20944750917394195,0.003537555794255202,1.550695908915756,0.014564001874671221
1000,100,randomized,effect,0.25,0.8565276255116687,0.0183434051876092,0.3514307597038712,0.007370974152595443,-0.021791900429277776,0.01992195819624066,2.058349091297799,0.08999729783966842,0.8414594355703021,0.0334221071875456,-0.027243720623999015,0.041485009654080904,0.8376924173254698,0.017543679198742928,0.3444795874385489,0.007508951322130369,0.012819112506360655,0.008984525216555158,0.2065060991609801,0.00342969059985991,1.5676151349556502,0.013926560982468472
1000,100,randomized,effect,0.5,1.0217577165967935,0.022168354849910622,0.36084449649813555,0.008036213922534684,0.004005623680346939,0.019913555908973563,2.2962965446331047,0.11147240223123434,0.8075051913848939,0.041798854599647814,0.08239057622551296,0.044896474742412186,1.0338249727282949,0.02158849663427447,0.3655646696957103,0.00809532226551342,-0.0020660928666653873,0.009906582206057082,0.20868951591051704,0.005143989287049693,1.6910720845676241,0.014417014170162692
1000,100,randomized,effect,0.75,1.3247018165381041,0.024560372994524994,0.4053229913808266,0.009252420003678557,-0.052143308734948414,0.022144283132873976,2.439590008845521,0.13743549573074945,0.736311170939439,0.03864563464249146,0.012283971691076947,0.043873305042800535,1.3982378216919895,0.023288055868079856,0.427316339078332,0.008998614421151765,0.018983115935271,0.012828006332738734,0.21128729908508767,0.003101524833407942,1.8248413182299474,0.017822963307720853
1000,100,randomized,effect,1.0,1.709350577997604,0.0322171461158357,0.4615273697698052,0.009214263404194812,-0.03242726449517179,0.02030922452913621,2.74233202189429,0.1483916900312622,0.7325707883075522,0.039480674642216614,0.02809706474991874,0.05040175849724367,1.8914720098911653,0.03370165795930966,0.5093582286785527,0.009180876756319404,-0.014031093759812605,0.013797827530545847,0.21775181242321667,0.004334793153124518,1.935991845254351,0.018732934554903945
1000,100,randomized,prognostic,0.0,0.7334775859308297,0.0186535323012289,0.3161456737038569,0.008557563825442607,-0.03307928881085307,0.020647505588828604,2.0846624756521632,0.08606524184331532,0.8911083011744002,0.03588372088167584,0.028241448789473485,0.04077310752138486,0.7239942698090208,0.01693234479843105,0.31386285848775625,0.008688718791934693,0.009176806598540239,0.008614334538284812,0.20466466025438634,0.004378966142583619,1.53368700570327,0.01603697002449022
1000,100,randomized,prognostic,0.25,0.7524168151211396,0.0179071297168078,0.3204078254204642,0.008833433987887706,0.038895635667671194,0.02069291056120605,2.203445661647459,0.10197646233121438,0.9232929158816563,0.0396068917384689,0.09279367155157468,0.04199529216154064,0.7260166194105848,0.016400893959223437,0.3091590660754327,0.008157495918818326,0.02084347850405118,0.008261957886575055,0.208146835934003,0.0035596476343971737,1.5470248617359739,0.0158125829086777
1000,100,randomized,prognostic,0.5,0.7725304596540842,0.01582675010557815,0.32926850041152783,0.007777781632005943,0.0511199528564909,0.019952789770060136,2.4084981383699766,0.15982455984449476,1.0203770806436865,0.06820238871830626,0.06943657553095604,0.04460765546599154,0.7334604248157081,0.015959658353673436,0.3131102944571348,0.008088491243096562,0.02163940733570843,0.008948325595639482,0.2103715614419683,0.003726833105997649,1.5444313030448233,0.014959132275950398
1000,100,randomized,prognostic,0.75,0.8091248418567946,0.021108593022843937,0.3428444241627635,0.00957693355854489,0.030870400768959777,0.02398205137744132,2.2178984634279932,0.12008789382255806,0.9475057672588746,0.05585544251377174,0.06102528910084988,0.04995619990035448,0.7399418854567529,0.018420989820968313,0.31378197354470894,0.008234765128348202,-0.005313058989798767,0.009032734740892896,0.2167170971770304,0.003458298651620107,1.5465574116827747,0.01599697867599149
1000,100,randomized,prognostic,1.0,0.8039470350307059,0.019676543942252645,0.3471530903477237,0.008975114446336278,0.016605855395560552,0.023056731877314086,2.320079470689119,0.1291407574389891,0.9890030795045551,0.05682732437271685,0.008889767696624102,0.04505244794521711,0.7369929442707537,0.019815796772958656,0.31653144300501196,0.007866748841615059,0.01563439624524622,0.007964660955449654,0.21738167584931453,0.00407010264573358,1.5325525229392694,0.01629744468810398
1000,500,biased,covshift,0.0,0.835717316868616,0.011859780397140262,0.3419265912878713,0.005387080347975246,0.3225725810891552,0.01214635792923267,1.4657134841313093,0.09196466736950401,0.6040747022978502,0.04088769486206805,0.406511817491667,0.026606936614603366,0.732639917961089,0.007885877901146029,0.2995695469351329,0.003491587275740611,0.013170673168317633,0.004022837217179018,0.19410017567157087,0.003005725343772452,1.5663826386113278,0.007448726690116973
1000,500,biased,covshift,0.25,0.9451799277790884,0.011032299398769544,0.24305872857612293,0.002556319590806802,0.29269313655121004,0.010207394569595508,1.4852093379836833,0.0997911750148335,0.3874963685405963,0.029189817919724116,0.34431244693023844,0.020932860782248992,0.9917036201014058,0.011939164155905535,0.2543472439154101,0.0020428727347664155,-0.1563430682637007,0.004266664454242754,0.2918544648007105,0.005171206965410179,1.9724820767145541,0.008525793206938262
